Episode  | Reward     | Latency  | Reliab   | Success  | Fairness | L_Fair   | L_Rel    | L_Delay 
239      | 510.74     | 0.3471   | 1.0000   | 0.9453   | 0.7636   | 0.0012   | 0.0000   | 0.0009  
240      | 514.98     | 0.3356   | 1.0000   | 0.9473   | 0.7663   | 0.0012   | 0.0000   | 0.0008  
241      | 512.04     | 0.3474   | 1.0000   | 0.9393   | 0.7835   | 0.0011   | 0.0000   | 0.0008  
242      | 511.65     | 0.3423   | 1.0000   | 0.9353   | 0.7926   | 0.0010   | 0.0000   | 0.0010  
243      | 520.42     | 0.3395   | 1.0000   | 0.9507   | 0.7913   | 0.0011   | 0.0000   | 0.0007  
244      | 512.57     | 0.3415   | 1.0000   | 0.9427   | 0.7661   | 0.0012   | 0.0000   | 0.0009  
245      | 509.20     | 0.3435   | 1.0000   | 0.9480   | 0.7882   | 0.0010   | 0.0000   | 0.0008  
246      | 514.46     | 0.3446   | 1.0000   | 0.9447   | 0.7806   | 0.0011   | 0.0000   | 0.0008  
247      | 505.62     | 0.3484   | 1.0000   | 0.9407   | 0.7717   | 0.0009   | 0.0000   | 0.0009  
248      | 513.88     | 0.3473   | 1.0000   | 0.9440   | 0.7567   | 0.0013   | 0.0000   | 0.0008  
249      | 506.29     | 0.3471   | 1.0000   | 0.9360   | 0.7937   | 0.0011   | 0.0000   | 0.0009  
250      | 509.91     | 0.3493   | 1.0000   | 0.9373   | 0.7952   | 0.0010   | 0.0000   | 0.0009  
251      | 510.10     | 0.3457   | 1.0000   | 0.9413   | 0.7854   | 0.0011   | 0.0000   | 0.0009  
252      | 511.79     | 0.3488   | 1.0000   | 0.9420   | 0.7846   | 0.0010   | 0.0000   | 0.0009  
253      | 523.18     | 0.3307   | 1.0000   | 0.9460   | 0.8007   | 0.0008   | 0.0000   | 0.0009  
254      | 514.82     | 0.3426   | 1.0000   | 0.9440   | 0.7940   | 0.0010   | 0.0000   | 0.0008  
255      | 516.81     | 0.3428   | 1.0000   | 0.9427   | 0.7830   | 0.0011   | 0.0000   | 0.0009  
256      | 513.84     | 0.3365   | 1.0000   | 0.9427   | 0.7893   | 0.0011   | 0.0000   | 0.0009  
257      | 516.02     | 0.3376   | 1.0000   | 0.9453   | 0.7897   | 0.0010   | 0.0000   | 0.0009  
258      | 514.62     | 0.3391   | 1.0000   | 0.9380   | 0.7627   | 0.0011   | 0.0000   | 0.0009  
259      | 512.29     | 0.3426   | 1.0000   | 0.9387   | 0.7723   | 0.0012   | 0.0000   | 0.0009  
260      | 509.84     | 0.3475   | 1.0000   | 0.9493   | 0.7738   | 0.0011   | 0.0000   | 0.0008  
261      | 517.56     | 0.3391   | 1.0000   | 0.9440   | 0.7691   | 0.0012   | 0.0000   | 0.0008  
262      | 516.02     | 0.3443   | 1.0000   | 0.9487   | 0.7955   | 0.0008   | 0.0000   | 0.0008  
263      | 516.51     | 0.3417   | 1.0000   | 0.9400   | 0.7655   | 0.0013   | 0.0000   | 0.0010  
264      | 518.30     | 0.3323   | 1.0000   | 0.9360   | 0.7873   | 0.0008   | 0.0000   | 0.0010  
265      | 500.62     | 0.3543   | 1.0000   | 0.9360   | 0.7801   | 0.0012   | 0.0000   | 0.0010  
266      | 510.94     | 0.3485   | 1.0000   | 0.9433   | 0.7786   | 0.0010   | 0.0000   | 0.0008  
267      | 508.32     | 0.3481   | 1.0000   | 0.9447   | 0.7760   | 0.0012   | 0.0000   | 0.0009  
268      | 504.93     | 0.3492   | 1.0000   | 0.9373   | 0.7697   | 0.0013   | 0.0000   | 0.0010  
269      | 514.55     | 0.3361   | 1.0000   | 0.9440   | 0.7814   | 0.0011   | 0.0000   | 0.0008  
270      | 513.48     | 0.3385   | 1.0000   | 0.9467   | 0.7702   | 0.0014   | 0.0000   | 0.0008  
271      | 510.01     | 0.3440   | 1.0000   | 0.9400   | 0.7951   | 0.0010   | 0.0000   | 0.0009  
272      | 514.81     | 0.3353   | 1.0000   | 0.9447   | 0.7806   | 0.0010   | 0.0000   | 0.0007  
273      | 517.06     | 0.3391   | 1.0000   | 0.9453   | 0.7599   | 0.0012   | 0.0000   | 0.0009  
274      | 511.13     | 0.3494   | 1.0000   | 0.9447   | 0.7878   | 0.0009   | 0.0000   | 0.0009  
275      | 518.70     | 0.3237   | 1.0000   | 0.9420   | 0.8102   | 0.0007   | 0.0000   | 0.0009  
276      | 524.80     | 0.3269   | 1.0000   | 0.9480   | 0.8176   | 0.0008   | 0.0000   | 0.0008  
277      | 517.63     | 0.3447   | 1.0000   | 0.9560   | 0.7895   | 0.0008   | 0.0000   | 0.0006  
278      | 526.51     | 0.3310   | 1.0000   | 0.9500   | 0.8238   | 0.0006   | 0.0000   | 0.0008  
279      | 504.98     | 0.3500   | 1.0000   | 0.9347   | 0.7994   | 0.0008   | 0.0000   | 0.0010  
280      | 510.94     | 0.3420   | 1.0000   | 0.9413   | 0.7804   | 0.0013   | 0.0000   | 0.0009  
281      | 518.60     | 0.3348   | 1.0000   | 0.9367   | 0.7802   | 0.0011   | 0.0000   | 0.0009  
282      | 503.84     | 0.3507   | 1.0000   | 0.9360   | 0.7838   | 0.0010   | 0.0000   | 0.0011  
283      | 509.42     | 0.3459   | 1.0000   | 0.9387   | 0.7645   | 0.0013   | 0.0000   | 0.0009  
284      | 508.41     | 0.3506   | 1.0000   | 0.9467   | 0.7704   | 0.0012   | 0.0000   | 0.0008  
285      | 519.08     | 0.3428   | 1.0000   | 0.9493   | 0.7568   | 0.0012   | 0.0000   | 0.0008  
286      | 513.85     | 0.3475   | 1.0000   | 0.9440   | 0.7762   | 0.0009   | 0.0000   | 0.0009  
287      | 524.71     | 0.3330   | 1.0000   | 0.9580   | 0.7598   | 0.0011   | 0.0000   | 0.0006  
288      | 520.46     | 0.3378   | 1.0000   | 0.9467   | 0.8120   | 0.0008   | 0.0000   | 0.0008  
289      | 510.35     | 0.3469   | 1.0000   | 0.9453   | 0.7699   | 0.0011   | 0.0000   | 0.0009  
290      | 504.07     | 0.3471   | 1.0000   | 0.9353   | 0.7793   | 0.0010   | 0.0000   | 0.0009  
291      | 505.97     | 0.3474   | 1.0000   | 0.9380   | 0.7653   | 0.0013   | 0.0000   | 0.0009  
292      | 514.54     | 0.3459   | 1.0000   | 0.9447   | 0.7503   | 0.0011   | 0.0000   | 0.0009  
293      | 505.89     | 0.3489   | 1.0000   | 0.9380   | 0.7658   | 0.0013   | 0.0000   | 0.0010  
294      | 520.26     | 0.3323   | 1.0000   | 0.9513   | 0.8096   | 0.0006   | 0.0000   | 0.0007  
295      | 512.60     | 0.3354   | 1.0000   | 0.9360   | 0.7954   | 0.0010   | 0.0000   | 0.0009  
296      | 511.73     | 0.3416   | 1.0000   | 0.9393   | 0.7663   | 0.0010   | 0.0000   | 0.0009  
297      | 503.60     | 0.3461   | 1.0000   | 0.9287   | 0.7762   | 0.0012   | 0.0000   | 0.0011  
298      | 516.88     | 0.3372   | 1.0000   | 0.9440   | 0.7715   | 0.0011   | 0.0000   | 0.0008  
299      | 511.69     | 0.3487   | 1.0000   | 0.9447   | 0.7895   | 0.0011   | 0.0000   | 0.0008  
300      | 516.29     | 0.3410   | 1.0000   | 0.9407   | 0.7942   | 0.0011   | 0.0000   | 0.0009  
301      | 513.66     | 0.3486   | 1.0000   | 0.9513   | 0.8098   | 0.0006   | 0.0000   | 0.0008  
302      | 518.07     | 0.3374   | 1.0000   | 0.9453   | 0.8054   | 0.0008   | 0.0000   | 0.0008  
303      | 518.55     | 0.3302   | 1.0000   | 0.9367   | 0.7969   | 0.0007   | 0.0000   | 0.0010  
304      | 521.12     | 0.3377   | 1.0000   | 0.9440   | 0.7793   | 0.0010   | 0.0000   | 0.0007  
305      | 519.45     | 0.3326   | 1.0000   | 0.9480   | 0.8189   | 0.0007   | 0.0000   | 0.0008  
306      | 522.31     | 0.3275   | 1.0000   | 0.9527   | 0.7824   | 0.0011   | 0.0000   | 0.0008  
307      | 511.44     | 0.3411   | 1.0000   | 0.9420   | 0.7949   | 0.0008   | 0.0000   | 0.0009  
308      | 517.78     | 0.3395   | 1.0000   | 0.9467   | 0.7760   | 0.0010   | 0.0000   | 0.0008  
309      | 506.41     | 0.3369   | 1.0000   | 0.9293   | 0.7809   | 0.0011   | 0.0000   | 0.0011  
310      | 526.54     | 0.3274   | 1.0000   | 0.9500   | 0.7887   | 0.0010   | 0.0000   | 0.0007  
311      | 511.68     | 0.3457   | 1.0000   | 0.9453   | 0.7910   | 0.0008   | 0.0000   | 0.0009  
312      | 508.29     | 0.3439   | 1.0000   | 0.9427   | 0.7827   | 0.0010   | 0.0000   | 0.0009  
313      | 505.78     | 0.3485   | 1.0000   | 0.9333   | 0.8007   | 0.0008   | 0.0000   | 0.0010  
314      | 513.56     | 0.3537   | 1.0000   | 0.9487   | 0.7869   | 0.0012   | 0.0000   | 0.0007  
315      | 519.17     | 0.3357   | 1.0000   | 0.9453   | 0.8171   | 0.0007   | 0.0000   | 0.0008  
316      | 515.19     | 0.3327   | 1.0000   | 0.9373   | 0.7888   | 0.0010   | 0.0000   | 0.0011  
317      | 509.39     | 0.3406   | 1.0000   | 0.9347   | 0.7818   | 0.0012   | 0.0000   | 0.0010  
318      | 520.56     | 0.3318   | 1.0000   | 0.9427   | 0.7974   | 0.0009   | 0.0000   | 0.0009  
319      | 514.20     | 0.3377   | 1.0000   | 0.9387   | 0.8020   | 0.0009   | 0.0000   | 0.0010  
320      | 522.24     | 0.3286   | 1.0000   | 0.9527   | 0.8043   | 0.0008   | 0.0000   | 0.0007  
321      | 518.04     | 0.3397   | 1.0000   | 0.9467   | 0.7750   | 0.0011   | 0.0000   | 0.0007  
322      | 520.97     | 0.3358   | 1.0000   | 0.9440   | 0.7755   | 0.0011   | 0.0000   | 0.0008  
323      | 517.78     | 0.3377   | 1.0000   | 0.9487   | 0.7927   | 0.0009   | 0.0000   | 0.0009  
324      | 518.33     | 0.3409   | 1.0000   | 0.9487   | 0.8045   | 0.0007   | 0.0000   | 0.0008  
325      | 518.79     | 0.3343   | 1.0000   | 0.9453   | 0.8117   | 0.0006   | 0.0000   | 0.0009  
326      | 511.66     | 0.3466   | 1.0000   | 0.9480   | 0.7908   | 0.0008   | 0.0000   | 0.0008  
327      | 521.39     | 0.3353   | 1.0000   | 0.9493   | 0.7933   | 0.0010   | 0.0000   | 0.0008  
328      | 516.27     | 0.3300   | 1.0000   | 0.9440   | 0.7862   | 0.0010   | 0.0000   | 0.0008  
329      | 512.72     | 0.3436   | 1.0000   | 0.9427   | 0.8029   | 0.0009   | 0.0000   | 0.0009  
330      | 513.40     | 0.3451   | 1.0000   | 0.9487   | 0.7744   | 0.0012   | 0.0000   | 0.0008  
331      | 518.36     | 0.3338   | 1.0000   | 0.9473   | 0.8134   | 0.0007   | 0.0000   | 0.0009  
332      | 519.63     | 0.3359   | 1.0000   | 0.9487   | 0.7979   | 0.0009   | 0.0000   | 0.0008  
333      | 494.21     | 0.3625   | 1.0000   | 0.9307   | 0.7741   | 0.0010   | 0.0000   | 0.0010  
334      | 513.11     | 0.3363   | 1.0000   | 0.9320   | 0.8182   | 0.0007   | 0.0000   | 0.0012  
335      | 505.28     | 0.3497   | 1.0000   | 0.9367   | 0.8082   | 0.0008   | 0.0000   | 0.0010  
336      | 505.43     | 0.3516   | 1.0000   | 0.9420   | 0.7694   | 0.0011   | 0.0000   | 0.0009  
337      | 514.73     | 0.3353   | 1.0000   | 0.9360   | 0.7758   | 0.0010   | 0.0000   | 0.0010  
338      | 511.93     | 0.3500   | 1.0000   | 0.9487   | 0.7791   | 0.0011   | 0.0000   | 0.0008  
339      | 525.22     | 0.3274   | 1.0000   | 0.9527   | 0.7869   | 0.0009   | 0.0000   | 0.0007  
340      | 523.21     | 0.3325   | 1.0000   | 0.9560   | 0.7974   | 0.0009   | 0.0000   | 0.0007  
341      | 532.05     | 0.3138   | 1.0000   | 0.9467   | 0.8209   | 0.0005   | 0.0000   | 0.0009  
342      | 528.98     | 0.3179   | 1.0000   | 0.9447   | 0.8096   | 0.0008   | 0.0000   | 0.0009  
343      | 545.04     | 0.3070   | 1.0000   | 0.9580   | 0.8251   | 0.0006   | 0.0000   | 0.0007  
344      | 523.15     | 0.3206   | 1.0000   | 0.9367   | 0.8222   | 0.0005   | 0.0000   | 0.0009  
345      | 545.17     | 0.3002   | 1.0000   | 0.9573   | 0.8163   | 0.0006   | 0.0000   | 0.0007  
346      | 534.68     | 0.3188   | 1.0000   | 0.9533   | 0.8171   | 0.0007   | 0.0000   | 0.0007  
347      | 537.16     | 0.3120   | 1.0000   | 0.9493   | 0.8165   | 0.0007   | 0.0000   | 0.0008  
348      | 536.68     | 0.3060   | 1.0000   | 0.9480   | 0.8326   | 0.0005   | 0.0000   | 0.0008  
349      | 527.84     | 0.3188   | 1.0000   | 0.9413   | 0.8343   | 0.0005   | 0.0000   | 0.0009  
350      | 536.25     | 0.3068   | 1.0000   | 0.9467   | 0.8302   | 0.0007   | 0.0000   | 0.0008  
351      | 535.91     | 0.3100   | 1.0000   | 0.9567   | 0.8102   | 0.0008   | 0.0000   | 0.0007  
352      | 527.79     | 0.3143   | 1.0000   | 0.9513   | 0.8403   | 0.0005   | 0.0000   | 0.0007  
353      | 524.10     | 0.3196   | 1.0000   | 0.9360   | 0.8321   | 0.0008   | 0.0000   | 0.0010  
354      | 528.13     | 0.3162   | 1.0000   | 0.9467   | 0.8261   | 0.0007   | 0.0000   | 0.0008  
355      | 530.31     | 0.3191   | 1.0000   | 0.9480   | 0.8191   | 0.0008   | 0.0000   | 0.0008  
356      | 534.67     | 0.3071   | 1.0000   | 0.9480   | 0.8017   | 0.0008   | 0.0000   | 0.0008  
357      | 529.25     | 0.3196   | 1.0000   | 0.9473   | 0.8114   | 0.0007   | 0.0000   | 0.0007  
358      | 525.93     | 0.3227   | 1.0000   | 0.9453   | 0.8181   | 0.0007   | 0.0000   | 0.0009  
359      | 527.03     | 0.3178   | 1.0000   | 0.9407   | 0.8400   | 0.0006   | 0.0000   | 0.0009  
360      | 536.20     | 0.3075   | 1.0000   | 0.9500   | 0.8204   | 0.0007   | 0.0000   | 0.0007  
361      | 530.67     | 0.3186   | 1.0000   | 0.9473   | 0.8041   | 0.0007   | 0.0000   | 0.0008  
362      | 548.68     | 0.2902   | 1.0000   | 0.9540   | 0.8365   | 0.0005   | 0.0000   | 0.0007  
363      | 531.90     | 0.3222   | 1.0000   | 0.9447   | 0.8299   | 0.0006   | 0.0000   | 0.0009  
364      | 537.03     | 0.3101   | 1.0000   | 0.9540   | 0.8412   | 0.0006   | 0.0000   | 0.0007  
365      | 538.01     | 0.3112   | 1.0000   | 0.9460   | 0.8300   | 0.0006   | 0.0000   | 0.0009  
366      | 544.16     | 0.2989   | 1.0000   | 0.9547   | 0.8137   | 0.0006   | 0.0000   | 0.0007  
367      | 519.63     | 0.3200   | 1.0000   | 0.9433   | 0.8174   | 0.0007   | 0.0000   | 0.0008  
368      | 528.62     | 0.3112   | 1.0000   | 0.9427   | 0.8125   | 0.0005   | 0.0000   | 0.0010  
369      | 540.17     | 0.3030   | 1.0000   | 0.9440   | 0.8252   | 0.0005   | 0.0000   | 0.0009  
370      | 537.50     | 0.3055   | 1.0000   | 0.9520   | 0.8235   | 0.0007   | 0.0000   | 0.0007  
371      | 543.89     | 0.3001   | 1.0000   | 0.9540   | 0.8251   | 0.0007   | 0.0000   | 0.0008  
372      | 530.50     | 0.3161   | 1.0000   | 0.9447   | 0.8241   | 0.0006   | 0.0000   | 0.0009  
373      | 528.13     | 0.3219   | 1.0000   | 0.9507   | 0.8055   | 0.0009   | 0.0000   | 0.0007  
374      | 540.31     | 0.3078   | 1.0000   | 0.9460   | 0.8108   | 0.0008   | 0.0000   | 0.0008  
375      | 535.33     | 0.3052   | 1.0000   | 0.9473   | 0.8245   | 0.0006   | 0.0000   | 0.0009  
376      | 544.44     | 0.2947   | 1.0000   | 0.9527   | 0.8295   | 0.0006   | 0.0000   | 0.0008  
377      | 532.15     | 0.3147   | 1.0000   | 0.9507   | 0.8151   | 0.0007   | 0.0000   | 0.0008  
378      | 526.50     | 0.3193   | 1.0000   | 0.9433   | 0.8158   | 0.0008   | 0.0000   | 0.0008  
379      | 545.57     | 0.2979   | 1.0000   | 0.9607   | 0.8112   | 0.0009   | 0.0000   | 0.0006  
380      | 540.92     | 0.3005   | 1.0000   | 0.9460   | 0.8066   | 0.0007   | 0.0000   | 0.0009  
381      | 536.40     | 0.3121   | 1.0000   | 0.9560   | 0.7936   | 0.0009   | 0.0000   | 0.0007  
382      | 543.75     | 0.2948   | 1.0000   | 0.9513   | 0.8279   | 0.0006   | 0.0000   | 0.0007  
383      | 537.06     | 0.3061   | 1.0000   | 0.9553   | 0.7984   | 0.0007   | 0.0000   | 0.0006  
384      | 535.33     | 0.3064   | 1.0000   | 0.9493   | 0.8251   | 0.0007   | 0.0000   | 0.0007  
385      | 528.36     | 0.3086   | 1.0000   | 0.9327   | 0.8262   | 0.0006   | 0.0000   | 0.0011  
386      | 539.24     | 0.3064   | 1.0000   | 0.9560   | 0.8131   | 0.0007   | 0.0000   | 0.0007  
387      | 527.69     | 0.3276   | 1.0000   | 0.9520   | 0.8138   | 0.0009   | 0.0000   | 0.0008  
388      | 554.74     | 0.2862   | 1.0000   | 0.9607   | 0.8305   | 0.0006   | 0.0000   | 0.0006  
389      | 525.89     | 0.3183   | 1.0000   | 0.9433   | 0.8151   | 0.0008   | 0.0000   | 0.0008  
390      | 529.90     | 0.3138   | 1.0000   | 0.9447   | 0.8079   | 0.0008   | 0.0000   | 0.0007  
391      | 544.09     | 0.3045   | 1.0000   | 0.9527   | 0.8347   | 0.0006   | 0.0000   | 0.0007  
392      | 532.13     | 0.3133   | 1.0000   | 0.9487   | 0.8267   | 0.0006   | 0.0000   | 0.0007  
393      | 533.09     | 0.3079   | 1.0000   | 0.9387   | 0.8109   | 0.0007   | 0.0000   | 0.0009  
394      | 525.82     | 0.3170   | 1.0000   | 0.9393   | 0.8247   | 0.0006   | 0.0000   | 0.0010  
395      | 531.30     | 0.3117   | 1.0000   | 0.9420   | 0.8224   | 0.0008   | 0.0000   | 0.0009  
396      | 540.49     | 0.3057   | 1.0000   | 0.9513   | 0.8470   | 0.0004   | 0.0000   | 0.0007  
397      | 542.24     | 0.3028   | 1.0000   | 0.9487   | 0.8186   | 0.0008   | 0.0000   | 0.0008  
398      | 535.13     | 0.3052   | 1.0000   | 0.9427   | 0.8464   | 0.0004   | 0.0000   | 0.0008  
399      | 530.59     | 0.3137   | 1.0000   | 0.9507   | 0.8172   | 0.0006   | 0.0000   | 0.0009  
400      | 537.53     | 0.3040   | 1.0000   | 0.9493   | 0.8331   | 0.0005   | 0.0000   | 0.0008  
401      | 524.23     | 0.3175   | 1.0000   | 0.9367   | 0.8087   | 0.0006   | 0.0000   | 0.0010  
402      | 540.58     | 0.3082   | 1.0000   | 0.9553   | 0.8305   | 0.0006   | 0.0000   | 0.0008  
403      | 534.90     | 0.3113   | 1.0000   | 0.9507   | 0.7897   | 0.0010   | 0.0000   | 0.0007  
404      | 531.33     | 0.3146   | 1.0000   | 0.9447   | 0.8066   | 0.0008   | 0.0000   | 0.0009  
405      | 536.98     | 0.3113   | 1.0000   | 0.9507   | 0.8296   | 0.0006   | 0.0000   | 0.0008  
406      | 542.45     | 0.3049   | 1.0000   | 0.9573   | 0.8415   | 0.0005   | 0.0000   | 0.0007  
407      | 536.39     | 0.3112   | 1.0000   | 0.9533   | 0.8246   | 0.0006   | 0.0000   | 0.0008  
408      | 547.56     | 0.2905   | 1.0000   | 0.9507   | 0.8295   | 0.0005   | 0.0000   | 0.0008  
409      | 530.66     | 0.3169   | 1.0000   | 0.9520   | 0.8283   | 0.0004   | 0.0000   | 0.0008  
410      | 535.05     | 0.3044   | 1.0000   | 0.9480   | 0.8090   | 0.0007   | 0.0000   | 0.0007  
411      | 526.86     | 0.3144   | 1.0000   | 0.9433   | 0.8350   | 0.0004   | 0.0000   | 0.0009  
412      | 530.97     | 0.3134   | 1.0000   | 0.9527   | 0.7987   | 0.0008   | 0.0000   | 0.0007  
413      | 534.49     | 0.3061   | 1.0000   | 0.9440   | 0.8274   | 0.0005   | 0.0000   | 0.0008  
414      | 529.40     | 0.3188   | 1.0000   | 0.9520   | 0.8035   | 0.0008   | 0.0000   | 0.0007  
415      | 540.86     | 0.3016   | 1.0000   | 0.9440   | 0.8256   | 0.0006   | 0.0000   | 0.0009  
416      | 546.41     | 0.3031   | 1.0000   | 0.9513   | 0.8238   | 0.0005   | 0.0000   | 0.0008  
417      | 534.64     | 0.3120   | 1.0000   | 0.9527   | 0.8326   | 0.0007   | 0.0000   | 0.0007  
418      | 532.03     | 0.3142   | 1.0000   | 0.9480   | 0.8179   | 0.0008   | 0.0000   | 0.0008  
419      | 530.40     | 0.3172   | 1.0000   | 0.9500   | 0.8275   | 0.0005   | 0.0000   | 0.0008  
420      | 538.84     | 0.3029   | 1.0000   | 0.9527   | 0.8515   | 0.0004   | 0.0000   | 0.0006  
421      | 543.06     | 0.3001   | 1.0000   | 0.9507   | 0.8285   | 0.0007   | 0.0000   | 0.0008  
422      | 533.38     | 0.3075   | 1.0000   | 0.9447   | 0.8145   | 0.0008   | 0.0000   | 0.0009  
423      | 537.20     | 0.3125   | 1.0000   | 0.9533   | 0.8216   | 0.0008   | 0.0000   | 0.0007  
424      | 530.36     | 0.3209   | 1.0000   | 0.9527   | 0.8320   | 0.0006   | 0.0000   | 0.0008  
425      | 531.15     | 0.3116   | 1.0000   | 0.9433   | 0.8263   | 0.0005   | 0.0000   | 0.0008  
426      | 538.08     | 0.3027   | 1.0000   | 0.9480   | 0.7997   | 0.0009   | 0.0000   | 0.0008  
427      | 527.16     | 0.3101   | 1.0000   | 0.9367   | 0.8354   | 0.0005   | 0.0000   | 0.0010  
428      | 534.87     | 0.3112   | 1.0000   | 0.9480   | 0.8294   | 0.0005   | 0.0000   | 0.0008  
429      | 535.30     | 0.3046   | 1.0000   | 0.9427   | 0.8193   | 0.0009   | 0.0000   | 0.0009  
430      | 526.33     | 0.3122   | 1.0000   | 0.9380   | 0.8213   | 0.0007   | 0.0000   | 0.0009  
431      | 542.93     | 0.3094   | 1.0000   | 0.9573   | 0.8291   | 0.0006   | 0.0000   | 0.0007  
432      | 534.47     | 0.3136   | 1.0000   | 0.9500   | 0.8370   | 0.0006   | 0.0000   | 0.0007  
433      | 538.04     | 0.3109   | 1.0000   | 0.9467   | 0.8215   | 0.0006   | 0.0000   | 0.0008  
434      | 534.17     | 0.3117   | 1.0000   | 0.9473   | 0.8316   | 0.0006   | 0.0000   | 0.0007  
435      | 531.77     | 0.3058   | 1.0000   | 0.9440   | 0.8184   | 0.0007   | 0.0000   | 0.0009  
436      | 535.92     | 0.3080   | 1.0000   | 0.9480   | 0.8038   | 0.0006   | 0.0000   | 0.0008  
437      | 535.84     | 0.3100   | 1.0000   | 0.9467   | 0.7888   | 0.0008   | 0.0000   | 0.0008  
438      | 526.41     | 0.3264   | 1.0000   | 0.9453   | 0.8142   | 0.0007   | 0.0000   | 0.0008  
439      | 539.57     | 0.3026   | 1.0000   | 0.9540   | 0.8314   | 0.0005   | 0.0000   | 0.0007  
440      | 535.92     | 0.3080   | 1.0000   | 0.9513   | 0.8311   | 0.0005   | 0.0000   | 0.0007  
441      | 530.87     | 0.3177   | 1.0000   | 0.9453   | 0.8001   | 0.0008   | 0.0000   | 0.0009  
442      | 534.52     | 0.3160   | 1.0000   | 0.9480   | 0.8419   | 0.0007   | 0.0000   | 0.0008  
443      | 533.48     | 0.3141   | 1.0000   | 0.9507   | 0.7958   | 0.0009   | 0.0000   | 0.0007  
444      | 530.94     | 0.3096   | 1.0000   | 0.9460   | 0.8088   | 0.0008   | 0.0000   | 0.0008  
445      | 547.21     | 0.2962   | 1.0000   | 0.9553   | 0.8404   | 0.0005   | 0.0000   | 0.0007  
446      | 538.57     | 0.3073   | 1.0000   | 0.9533   | 0.8320   | 0.0005   | 0.0000   | 0.0006  
447      | 532.23     | 0.3100   | 1.0000   | 0.9453   | 0.8095   | 0.0008   | 0.0000   | 0.0008  
448      | 534.11     | 0.3063   | 1.0000   | 0.9453   | 0.8160   | 0.0006   | 0.0000   | 0.0009  
449      | 526.81     | 0.3206   | 1.0000   | 0.9447   | 0.8214   | 0.0007   | 0.0000   | 0.0008  
450      | 524.85     | 0.3271   | 1.0000   | 0.9460   | 0.8182   | 0.0007   | 0.0000   | 0.0008  
451      | 540.60     | 0.3080   | 1.0000   | 0.9573   | 0.8291   | 0.0005   | 0.0000   | 0.0007  
452      | 538.33     | 0.3015   | 1.0000   | 0.9507   | 0.8277   | 0.0006   | 0.0000   | 0.0008  
453      | 534.87     | 0.3121   | 1.0000   | 0.9467   | 0.8132   | 0.0007   | 0.0000   | 0.0008  
